"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과코드","교과차수","상위교과","교과명","교원수(남)","교원수(여)","교원수(계)"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","4","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","4","7"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","3","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","1","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","5","8"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","4","8"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000207","동방고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301020101","","선택중심교육과정-전문교과-전문교과Ⅰ-과학 계열","과학 계열","10","7","17"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","4","0","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","4","5"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","4","8"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","4","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","2","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","7","0","7"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","4","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010109","","선택중심교육과정-보통교과-제2외국어/한문","제2외국어/한문","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000211","명석고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","3","3","6"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","3","0","3"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","7","1","8"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","3","7"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","8","0","8"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000212","보문고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","5","2","7"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","0","5"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010301","","선택중심교육과정-특수교육 전문교과-직업·생활","직업·생활","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","5","0","5"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000213","대전이문고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010301","","선택중심교육과정-특수교육 전문교과-직업·생활","직업·생활","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","2","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","7","0","7"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","2","6"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","0","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","5","3","8"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","3","1","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000214","서대전고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","4","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","1","6"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000216","서대전여자고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","5","0","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","4","6"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","3","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","4","8"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","0","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","3","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000217","서일고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","7","1","8"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","2","1","3"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육·예술-예술","예술","0","1","1"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","2","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","1","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","1","5"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","3","6"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010110","","선택중심교육과정-보통교과-교양","교양","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010108","","선택중심교육과정-보통교과-기술·가정/정보","기술·가정/정보","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010107","","선택중심교육과정-보통교과-예술","예술","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010106","","선택중심교육과정-보통교과-체육","체육","1","0","1"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010105","","선택중심교육과정-보통교과-과학","과학","1","2","3"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010104","","선택중심교육과정-보통교과-사회(역사/도덕포함)","사회(역사/도덕포함)","2","3","5"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010103","","선택중심교육과정-보통교과-영어","영어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010102","","선택중심교육과정-보통교과-수학","수학","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","0121623010101","","선택중심교육과정-보통교과-국어","국어","0","2","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활·교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육·예술-체육","체육","1","1","2"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","1","3"
